ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,eu_tour,unwto_oecd_tour,adr
2,2,56300,101,526355,810,8,399282,33850461,1023547646,Mária Kirnerová,Spišská Nová Ves,Odborárov 31,5201,30/10/2020,29/09/1994,FALSE,SUSR,17/05/2016 22:27,31/10/2020 03:16,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,6,56300,112,526355,810,8,1872806,52709922,2121112191,Grillbar s.r.o.,Spišská Nová Ves,Javorová 2018/14,5201,07/04/2020,19/10/2019,FALSE,SUSR,06/11/2019 02:07,12/05/2020 20:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,partialy tourism industry,catering & food service industries,NULL
2,2,56300,101,526291,808,8,1578910,10744941,NULL,Vladimír Zahoranský - Reštaurácia Ľadová,Stratená,Stratená 39,4971,22/10/2019,23/03/2015,FALSE,SUSR,17/05/2016 23:43,29/10/2019 11:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Stratená,Stratená,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,526355,810,8,1879904,52774953,2121130055,"Cake Art, s.r.o.",Spišská Nová Ves,J. Wolkera 2238/39,5205,16/09/2020,16/11/2019,FALSE,SUSR,04/12/2019 02:10,17/09/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526355,810,8,406316,33982481,NULL,Ing. Marian Halkovič,Spišská Nová Ves,Odborárov 47,5201,12/03/2018,11/07/1995,FALSE,SUSR,17/05/2016 22:28,16/03/2018 20:50,FALSE,1997-06-24,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,3,56300,101,526355,810,8,1872320,52698734,1042386752,Ľubomír Melikant,Spišská Nová Ves,Brezová 2025/11,5201,03/07/2020,01/10/2019,FALSE,SUSR,06/11/2019 02:06,04/07/2020 06:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,543586,810,8,420777,33981868,1023549615,Anton Rabatin,Spišské Tomášovce,Spišské Tomášovce 36,5201,12/03/2018,01/06/1995,FALSE,SUSR,17/05/2016 22:29,16/03/2018 21:22,FALSE,2015-01-01,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišské Tomášovce,Spišské Tomášovce,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,5,56300,112,526509,801,8,1872933,52610268,2121101686,Castoro Group s.r.o.,Gelnica,Záhradná 1382/2,5601,19/08/2020,05/10/2019,FALSE,SUSR,06/11/2019 02:07,24/08/2020 10:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,525634,808,8,423047,33448477,1025885608,Daniela Turzáková - ESPRESSO,Dobšiná,Jarková 344,4925,31/07/2017,21/07/1994,FALSE,SUSR,17/05/2016 22:30,01/08/2017 09:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Dobšiná,Dobšiná,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,526355,810,8,1881230,52732860,NULL,"NGON, s.r.o.",Spišská Nová Ves,Banícka 1489/6,5201,03/12/2019,15/11/2019,FALSE,SUSR,04/12/2019 02:11,04/12/2019 02:11,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526592,810,8,206011,34527176,1023544720,Ján Lapšanský-urbársky dom,Hrabušice,Nová 24,5315,31/07/2017,04/09/1996,FALSE,SUSR,17/05/2016 22:08,01/08/2017 06:40,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Hrabušice,Hrabušice,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,4,56300,101,543586,810,8,868816,45626600,1077241319,Juraj Galovič - BAD BOYS,Spišské Tomášovce,Hrabušická 50/17,5201,30/10/2020,01/07/2010,FALSE,SUSR,17/05/2016 23:08,31/10/2020 04:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišské Tomášovce,Spišské Tomášovce,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526355,810,8,438723,30670306,1023860805,Ing. Juraj Jendrál,Spišská Nová Ves,Inovecká 10,5201,12/03/2018,25/02/1992,FALSE,SUSR,17/05/2016 22:31,16/03/2018 21:26,FALSE,2016-06-25,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,2,56300,101,526592,810,8,649589,40847624,NULL,Jana Horanská,Hrabušice,Lúčna 559/11,5315,05/02/2019,15/11/2017,FALSE,SUSR,17/05/2016 22:52,06/02/2019 02:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Hrabušice,Hrabušice,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,525618,808,8,217290,37339966,NULL,Emília Pamulová ml.,Dedinky,Dedinky 39,4973,31/07/2017,31/05/2001,FALSE,SUSR,17/05/2016 22:09,01/08/2017 06:48,FALSE,2009-03-16,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Dedinky,Dedinky,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526355,810,8,682248,35318724,1032849070,Ali Halimi - JADRAN,Spišská Nová Ves,Inovecká 2830/14,5201,31/07/2017,12/03/1999,FALSE,SUSR,17/05/2016 22:55,01/08/2017 12:52,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,526291,808,8,460374,36197688,2020037195,"JUST, s.r.o.",Stratená,Dobšinská Ľadová Jaskyňa 6,4971,31/07/2017,19/04/2000,FALSE,SUSR,17/05/2016 22:33,01/08/2017 09:55,FALSE,NULL,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Stratená,Stratená,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526355,810,8,6123,11954434,1022979441,Ing. Zdeno Boržík,Spišská Nová Ves,Brezová 2992/37,5201,31/07/2017,15/02/1991,FALSE,SUSR,17/05/2016 21:46,01/08/2017 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,560154,810,8,465808,36237647,NULL,ZEFF s.r.o.,Smižany,Záhradky 20,5311,31/07/2017,25/05/2000,FALSE,SUSR,17/05/2016 22:34,01/08/2017 09:59,FALSE,2008-06-20,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,1,56300,101,525634,808,8,478022,35129051,1042570749,Eva Baluchová - LILA HOSTINEC,Dobšiná,SNP 505,4925,31/07/2017,24/03/2000,FALSE,SUSR,17/05/2016 22:35,01/08/2017 10:09,FALSE,NULL,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Dobšiná,Dobšiná,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,560154,810,8,55516,33063222,1023486970,Anna Nováková,Smižany,Košiarny briežok 10/1,5311,31/07/2017,12/07/1993,FALSE,SUSR,17/05/2016 21:52,01/08/2017 02:39,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,6,56300,112,526355,810,8,489668,36702064,2022276872,"INSIA UNIVERZO, s.r.o.",Spišská Nová Ves,Školská 10,5201,05/11/2018,24/11/2006,FALSE,SUSR,17/05/2016 22:36,06/11/2018 02:03,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,543586,810,8,1473877,47079355,2023728410,"STEFANY group, s.r.o.",Spišské Tomášovce,Čingovská 432/10,5201,31/07/2017,26/03/2013,FALSE,SUSR,17/05/2016 23:33,01/08/2017 17:00,FALSE,2016-01-08,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišské Tomášovce,Spišské Tomášovce,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,526355,810,8,127237,36602515,2022116899,"CIUS, s.r.o.",Spišská Nová Ves,Nábrežie Hornádu 4,5201,12/03/2018,25/01/2006,FALSE,SUSR,17/05/2016 21:59,16/03/2018 08:50,FALSE,2012-01-31,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,526355,810,8,129699,36604984,2022150658,"MOSMAN, spol. s r.o.",Spišská Nová Ves,Letná 78/71,5201,03/07/2018,16/03/2006,FALSE,SUSR,17/05/2016 22:00,04/07/2018 02:01,FALSE,2018-06-16,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,5,56300,112,560154,810,8,771128,44834705,2022845605,"ADLA, s.r.o.",Smižany,Slovenského raja 45/157,5311,30/10/2020,27/06/2009,FALSE,SUSR,17/05/2016 23:03,31/10/2020 04:25,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,560154,810,8,62054,36590223,2021956277,db s.r.o.,Smižany,Mlynská 10,5311,31/07/2017,24/02/2005,FALSE,SUSR,17/05/2016 21:53,01/08/2017 02:44,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,2,56300,112,560154,810,8,1479739,47171898,2023775996,"EM Caffe, s.r.o.",Smižany,Tatranská 1472,5311,07/04/2020,24/05/2013,FALSE,SUSR,17/05/2016 23:34,12/05/2020 20:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Smižany,Smižany,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526509,801,8,801883,40107582,1047863696,Ing. Matej Jankal - Bar u Zlatky,Gelnica,Športová 1293/22,5601,12/03/2018,30/04/2003,FALSE,SUSR,17/05/2016 23:06,17/03/2018 02:11,FALSE,2015-01-01,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,525634,808,8,258014,41286316,1043321939,Erika Hutníková,Dobšiná,Záhradná 725,4925,12/03/2018,27/04/2004,FALSE,SUSR,17/05/2016 22:13,16/03/2018 18:12,FALSE,2012-11-03,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Dobšiná,Dobšiná,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526355,810,8,263600,40849031,1023543994,Róbert Holdy,Spišská Nová Ves,Kollárova 2558/12,5201,14/02/2018,26/01/2004,FALSE,SUSR,17/05/2016 22:14,15/02/2018 02:13,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526355,810,8,1773622,51747049,NULL,Emil Majko,Spišská Nová Ves,Trieda 1. mája 2224/43,5205,05/08/2019,17/05/2018,FALSE,SUSR,06/06/2018 08:36,06/08/2019 02:24,FALSE,2019-06-30,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,2,56300,112,526355,810,8,1763197,51422271,2120688845,RoMiNi s.r.o.,Spišská Nová Ves,Topoľová 13/14,5201,03/04/2019,22/02/2018,FALSE,SUSR,10/05/2018 02:41,04/04/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526355,810,8,267057,41317530,1073435627,Peter Wallach,Spišská Nová Ves,Nábrežie Hornádu 3365/6,5201,08/01/2021,09/06/2004,FALSE,SUSR,17/05/2016 22:14,09/01/2021 02:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526355,810,8,798122,45290491,1081767302,Lukáš Hyroš,Spišská Nová Ves,Hutnícka 2714/12,5201,31/07/2017,01/12/2009,FALSE,SUSR,17/05/2016 23:06,01/08/2017 14:23,FALSE,NULL,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,525634,808,8,555441,37342932,1035697333,Štefánia Slivenská BUFET - KD,Dobšiná,P.J. Šafárika 664,4925,31/07/2017,24/06/2002,FALSE,SUSR,17/05/2016 22:42,01/09/2019 20:39,FALSE,2016-01-05,NULL,Košický kraj,Region of Košice,Rožňava,Rožňava,Dobšiná,Dobšiná,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
2,0,56300,112,526355,810,8,1217594,46729151,2023578964,"GEMINY PLUS, spol. s r.o.",Spišská Nová Ves,Fabíniho 518/11,5201,03/07/2018,03/08/2012,FALSE,SUSR,17/05/2016 23:28,04/07/2018 02:13,FALSE,2018-06-22,NULL,Košický kraj,Region of Košice,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spišská Nová Ves,Spol. s r. o.,Limited liability comp.,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,partialy tourism industry,catering & food service industries,NULL
2,0,56300,101,526509,801,8,557091,34607935,NULL,Marián Bálint - BM KOMPLET,Gelnica,Záhradná 5,5601,31/07/2017,30/04/2002,FALSE,SUSR,17/05/2016 22:42,01/08/2017 11:12,FALSE,2009-01-09,NULL,Košický kraj,Region of Košice,Gelnica,Gelnica,Gelnica,Gelnica,Živnostník,Entrepreneur,Služby pohostinstiev,Beverage serving activ.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,partialy tourism industry,catering & food service industries,NULL
